"userId","roomId","studyId","gMO","discussionId","reciept","curr","message","round"
"user@Hu0AYDBrqR","T79MYOvpUx","zzS3x7G14l",236,"2-0","l","2014-07-24 12:48:56","{""type"":""comment"",""userId"":""user@Hu0AYDBrqR"",""comment"":{""userId"":""user@Hu0AYDBrqR"",""text"":""So if students cant get the online course they cant cut cost down to a fraction fo going to a university""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user D"",""userColor"":""#9999FF"",""current-population"":2,""gMO"":236}",1
"user@Hu0AYDBrqR","T79MYOvpUx","zzS3x7G14l",237,"2-0","l","2014-07-24 12:49:07","{""type"":""comment"",""userId"":""user@Hu0AYDBrqR"",""comment"":{""userId"":""user@Hu0AYDBrqR"",""text"":""can cut""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user D"",""userColor"":""#9999FF"",""current-population"":2,""gMO"":237}",1
"user@Hu0AYDBrqR","T79MYOvpUx","zzS3x7G14l",238,"2-0","l","2014-07-24 12:49:20","{""type"":""link"",""userId"":""user@Hu0AYDBrqR"",""comment"":{""userId"":""user@Hu0AYDBrqR"",""text"":""8-0""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user D"",""userColor"":""#9999FF"",""current-population"":2,""gMO"":238}",1
"user@B3Ylo50V6u","t8A8GKVGOK","zzS3x7G14l",7,"1-0","l","2014-07-24 12:20:02","{""type"":""team"",""userId"":""user@B3Ylo50V6u"",""location"":""1-0"",""database"":""persistent"",""current-population"":2,""gMO"":7}",1
"user@0w7yYyU8mE","t8A8GKVGOK","zzS3x7G14l",8,"1-0","l","2014-07-24 12:20:02","{""type"":""team"",""userId"":""user@0w7yYyU8mE"",""location"":""1-0"",""database"":""persistent"",""current-population"":2,""gMO"":8}",1
"user@0w7yYyU8mE","t8A8GKVGOK","zzS3x7G14l",9,"2-0","l","2014-07-24 12:20:20","{""type"":""comment"",""userId"":""user@0w7yYyU8mE"",""comment"":{""userId"":""user@0w7yYyU8mE"",""text"":""hello""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user A"",""userColor"":""#33CC33"",""current-population"":2,""gMO"":9}",1
"user@0w7yYyU8mE","t8A8GKVGOK","zzS3x7G14l",12,"2-0","l","2014-07-24 12:23:31","{""type"":""comment"",""userId"":""user@0w7yYyU8mE"",""comment"":{""userId"":""user@0w7yYyU8mE"",""text"":""Is there anyone here??""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user A"",""userColor"":""#33CC33"",""current-population"":2,""gMO"":12}",1
"user@VY1J6kRaso","uZur6fr99V","zzS3x7G14l",15,"1-0","l","2014-07-24 12:23:51","{""type"":""team"",""userId"":""user@VY1J6kRaso"",""location"":""1-0"",""database"":""persistent"",""current-population"":4,""gMO"":15}",1
"user@VY1J6kRaso","uZur6fr99V","zzS3x7G14l",16,"1-0","l","2014-07-24 12:23:51","{""type"":""team"",""userId"":""user@VY1J6kRaso"",""location"":""1-0"",""database"":""persistent"",""current-population"":4,""gMO"":16}",1
"user@QNf2kcj6U8","uZur6fr99V","zzS3x7G14l",17,"1-0","l","2014-07-24 12:23:51","{""type"":""team"",""userId"":""user@QNf2kcj6U8"",""location"":""1-0"",""database"":""persistent"",""current-population"":4,""gMO"":17}",1
"user@R6oqS2poex","uZur6fr99V","zzS3x7G14l",18,"1-0","l","2014-07-24 12:23:52","{""type"":""team"",""userId"":""user@R6oqS2poex"",""location"":""1-0"",""database"":""persistent"",""current-population"":4,""gMO"":18}",1
"user@riMgpvPBIz","uZur6fr99V","zzS3x7G14l",19,"1-0","l","2014-07-24 12:23:52","{""type"":""team"",""userId"":""user@riMgpvPBIz"",""location"":""1-0"",""database"":""persistent"",""current-population"":4,""gMO"":19}",1
"user@QNf2kcj6U8","uZur6fr99V","zzS3x7G14l",20,"1-0","l","2014-07-24 12:23:52","{""type"":""team"",""userId"":""user@QNf2kcj6U8"",""location"":""1-0"",""database"":""persistent"",""current-population"":4,""gMO"":20}",1
"user@R6oqS2poex","uZur6fr99V","zzS3x7G14l",21,"1-0","l","2014-07-24 12:23:52","{""type"":""team"",""userId"":""user@R6oqS2poex"",""location"":""1-0"",""database"":""persistent"",""current-population"":4,""gMO"":21}",1
"user@riMgpvPBIz","uZur6fr99V","zzS3x7G14l",22,"1-0","l","2014-07-24 12:23:52","{""type"":""team"",""userId"":""user@riMgpvPBIz"",""location"":""1-0"",""database"":""persistent"",""current-population"":4,""gMO"":22}",1
"user@R6oqS2poex","uZur6fr99V","zzS3x7G14l",25,"2-0","l","2014-07-24 12:24:13","{""type"":""link"",""userId"":""user@R6oqS2poex"",""comment"":{""userId"":""user@R6oqS2poex"",""text"":""0-0""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user D"",""userColor"":""#9999FF"",""current-population"":4,""gMO"":25}",1
"user@QNf2kcj6U8","uZur6fr99V","zzS3x7G14l",26,"2-0","l","2014-07-24 12:24:34","{""type"":""comment"",""userId"":""user@QNf2kcj6U8"",""comment"":{""userId"":""user@QNf2kcj6U8"",""text"":""hi""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user A"",""userColor"":""#33CC33"",""current-population"":4,""gMO"":26}",1
"user@R6oqS2poex","uZur6fr99V","zzS3x7G14l",27,"2-0","l","2014-07-24 12:24:36","{""type"":""link"",""userId"":""user@R6oqS2poex"",""comment"":{""userId"":""user@R6oqS2poex"",""text"":""5-1""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user D"",""userColor"":""#9999FF"",""current-population"":4,""gMO"":27}",1
"user@R6oqS2poex","uZur6fr99V","zzS3x7G14l",28,"2-0","l","2014-07-24 12:24:42","{""type"":""comment"",""userId"":""user@R6oqS2poex"",""comment"":{""userId"":""user@R6oqS2poex"",""text"":""hi""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user D"",""userColor"":""#9999FF"",""current-population"":4,""gMO"":28}",1
"user@riMgpvPBIz","uZur6fr99V","zzS3x7G14l",29,"2-0","l","2014-07-24 12:25:00","{""type"":""comment"",""userId"":""user@riMgpvPBIz"",""comment"":{""userId"":""user@riMgpvPBIz"",""text"":""hi""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user B"",""userColor"":""#6699FF"",""current-population"":4,""gMO"":29}",1
"user@VY1J6kRaso","uZur6fr99V","zzS3x7G14l",30,"2-0","l","2014-07-24 12:25:04","{""type"":""link"",""userId"":""user@VY1J6kRaso"",""comment"":{""userId"":""user@VY1J6kRaso"",""text"":""1-1""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user C"",""userColor"":""#FF3300"",""current-population"":4,""gMO"":30}",1
"user@riMgpvPBIz","uZur6fr99V","zzS3x7G14l",31,"2-0","l","2014-07-24 12:25:19","{""type"":""link"",""userId"":""user@riMgpvPBIz"",""comment"":{""userId"":""user@riMgpvPBIz"",""text"":""4-0""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user B"",""userColor"":""#6699FF"",""current-population"":4,""gMO"":31}",1
"user@R6oqS2poex","uZur6fr99V","zzS3x7G14l",32,"2-0","l","2014-07-24 12:25:31","{""type"":""comment"",""userId"":""user@R6oqS2poex"",""comment"":{""userId"":""user@R6oqS2poex"",""text"":""Higher education is very necessary""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user D"",""userColor"":""#9999FF"",""current-population"":4,""gMO"":32}",1
"user@riMgpvPBIz","uZur6fr99V","zzS3x7G14l",33,"2-0","l","2014-07-24 12:25:54","{""type"":""link"",""userId"":""user@riMgpvPBIz"",""comment"":{""userId"":""user@riMgpvPBIz"",""text"":""0-1""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user B"",""userColor"":""#6699FF"",""current-population"":4,""gMO"":33}",1
"user@R6oqS2poex","uZur6fr99V","zzS3x7G14l",34,"2-0","l","2014-07-24 12:25:57","{""type"":""comment"",""userId"":""user@R6oqS2poex"",""comment"":{""userId"":""user@R6oqS2poex"",""text"":""It creates welfare to the society.""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user D"",""userColor"":""#9999FF"",""current-population"":4,""gMO"":34}",1
"user@riMgpvPBIz","uZur6fr99V","zzS3x7G14l",36,"2-0","l","2014-07-24 12:26:29","{""type"":""link"",""userId"":""user@riMgpvPBIz"",""comment"":{""userId"":""user@riMgpvPBIz"",""text"":""7-0""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user B"",""userColor"":""#6699FF"",""current-population"":4,""gMO"":36}",1
"user@R6oqS2poex","uZur6fr99V","zzS3x7G14l",37,"2-0","l","2014-07-24 12:26:34","{""type"":""link"",""userId"":""user@R6oqS2poex"",""comment"":{""userId"":""user@R6oqS2poex"",""text"":""10-0""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user D"",""userColor"":""#9999FF"",""current-population"":4,""gMO"":37}",1
"user@riMgpvPBIz","uZur6fr99V","zzS3x7G14l",38,"2-0","l","2014-07-24 12:26:50","{""type"":""link"",""userId"":""user@riMgpvPBIz"",""comment"":{""userId"":""user@riMgpvPBIz"",""text"":""5-3""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user B"",""userColor"":""#6699FF"",""current-population"":4,""gMO"":38}",1
"user@QNf2kcj6U8","uZur6fr99V","zzS3x7G14l",39,"2-0","l","2014-07-24 12:26:53","{""type"":""link"",""userId"":""user@QNf2kcj6U8"",""comment"":{""userId"":""user@QNf2kcj6U8"",""text"":""11-6""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user A"",""userColor"":""#33CC33"",""current-population"":4,""gMO"":39}",1
"user@R6oqS2poex","uZur6fr99V","zzS3x7G14l",40,"2-0","l","2014-07-24 12:27:02","{""type"":""comment"",""userId"":""user@R6oqS2poex"",""comment"":{""userId"":""user@R6oqS2poex"",""text"":""who is there""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user D"",""userColor"":""#9999FF"",""current-population"":4,""gMO"":40}",1
"user@riMgpvPBIz","uZur6fr99V","zzS3x7G14l",41,"2-0","l","2014-07-24 12:27:12","{""type"":""link"",""userId"":""user@riMgpvPBIz"",""comment"":{""userId"":""user@riMgpvPBIz"",""text"":""6-3""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user B"",""userColor"":""#6699FF"",""current-population"":4,""gMO"":41}",1
"user@VY1J6kRaso","uZur6fr99V","zzS3x7G14l",42,"2-0","l","2014-07-24 12:27:24","{""type"":""comment"",""userId"":""user@VY1J6kRaso"",""comment"":{""userId"":""user@VY1J6kRaso"",""text"":""Sorry, still reading.""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user C"",""userColor"":""#FF3300"",""current-population"":4,""gMO"":42}",1
"user@riMgpvPBIz","uZur6fr99V","zzS3x7G14l",43,"2-0","l","2014-07-24 12:27:28","{""type"":""link"",""userId"":""user@riMgpvPBIz"",""comment"":{""userId"":""user@riMgpvPBIz"",""text"":""7-1""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user B"",""userColor"":""#6699FF"",""current-population"":4,""gMO"":43}",1
"user@VY1J6kRaso","uZur6fr99V","zzS3x7G14l",45,"2-0","l","2014-07-24 12:28:15","{""type"":""link"",""userId"":""user@VY1J6kRaso"",""comment"":{""userId"":""user@VY1J6kRaso"",""text"":""11-0""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user C"",""userColor"":""#FF3300"",""current-population"":4,""gMO"":45}",1
"user@QNf2kcj6U8","uZur6fr99V","zzS3x7G14l",46,"2-0","l","2014-07-24 12:28:17","{""type"":""link"",""userId"":""user@QNf2kcj6U8"",""comment"":{""userId"":""user@QNf2kcj6U8"",""text"":""10-1""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user A"",""userColor"":""#33CC33"",""current-population"":4,""gMO"":46}",1
"user@riMgpvPBIz","uZur6fr99V","zzS3x7G14l",47,"2-0","l","2014-07-24 12:28:23","{""type"":""link"",""userId"":""user@riMgpvPBIz"",""comment"":{""userId"":""user@riMgpvPBIz"",""text"":""7-4""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user B"",""userColor"":""#6699FF"",""current-population"":4,""gMO"":47}",1
"user@R6oqS2poex","uZur6fr99V","zzS3x7G14l",48,"2-0","l","2014-07-24 12:28:24","{""type"":""comment"",""userId"":""user@R6oqS2poex"",""comment"":{""userId"":""user@R6oqS2poex"",""text"":""Why students prefer white collar jobs?""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user D"",""userColor"":""#9999FF"",""current-population"":4,""gMO"":48}",1
"user@riMgpvPBIz","uZur6fr99V","zzS3x7G14l",49,"2-0","l","2014-07-24 12:29:26","{""type"":""link"",""userId"":""user@riMgpvPBIz"",""comment"":{""userId"":""user@riMgpvPBIz"",""text"":""8-3""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user B"",""userColor"":""#6699FF"",""current-population"":4,""gMO"":49}",1
"user@R6oqS2poex","uZur6fr99V","zzS3x7G14l",50,"2-0","l","2014-07-24 12:29:36","{""type"":""comment"",""userId"":""user@R6oqS2poex"",""comment"":{""userId"":""user@R6oqS2poex"",""text"":""It's true that ambitious people will go to best universities.""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user D"",""userColor"":""#9999FF"",""current-population"":4,""gMO"":50}",1
"user@R6oqS2poex","uZur6fr99V","zzS3x7G14l",51,"2-0","l","2014-07-24 12:29:51","{""type"":""comment"",""userId"":""user@R6oqS2poex"",""comment"":{""userId"":""user@R6oqS2poex"",""text"":""no one discussing.""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user D"",""userColor"":""#9999FF"",""current-population"":4,""gMO"":51}",1
"user@R6oqS2poex","uZur6fr99V","zzS3x7G14l",52,"2-0","l","2014-07-24 12:30:17","{""type"":""comment"",""userId"":""user@R6oqS2poex"",""comment"":{""userId"":""user@R6oqS2poex"",""text"":""Are you interested in this discussion.""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user D"",""userColor"":""#9999FF"",""current-population"":4,""gMO"":52}",1
"user@VY1J6kRaso","uZur6fr99V","zzS3x7G14l",53,"2-0","l","2014-07-24 12:30:22","{""type"":""comment"",""userId"":""user@VY1J6kRaso"",""comment"":{""userId"":""user@VY1J6kRaso"",""text"":""But it is not only ambition, the articles discusses the rising costs of education creating an inequality in terms of access.""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user C"",""userColor"":""#FF3300"",""current-population"":4,""gMO"":53}",1
"user@VY1J6kRaso","uZur6fr99V","zzS3x7G14l",54,"2-0","l","2014-07-24 12:30:46","{""type"":""comment"",""userId"":""user@VY1J6kRaso"",""comment"":{""userId"":""user@VY1J6kRaso"",""text"":""This is where MOOCs can help narrow that gap.""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user C"",""userColor"":""#FF3300"",""current-population"":4,""gMO"":54}",1
"user@R6oqS2poex","uZur6fr99V","zzS3x7G14l",55,"2-0","l","2014-07-24 12:31:19","{""type"":""comment"",""userId"":""user@R6oqS2poex"",""comment"":{""userId"":""user@R6oqS2poex"",""text"":""Sure, but do they keep up their promises.""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user D"",""userColor"":""#9999FF"",""current-population"":4,""gMO"":55}",1
"user@VY1J6kRaso","uZur6fr99V","zzS3x7G14l",56,"2-0","l","2014-07-24 12:32:18","{""type"":""comment"",""userId"":""user@VY1J6kRaso"",""comment"":{""userId"":""user@VY1J6kRaso"",""text"":""I think one of the difficulties with MOOCs is how do employers gain confidence in them to trust that the graduates are the ones that actually did the work?""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user C"",""userColor"":""#FF3300"",""current-population"":4,""gMO"":56}",1
"user@riMgpvPBIz","uZur6fr99V","zzS3x7G14l",58,"2-0","l","2014-07-24 12:33:24","{""type"":""link"",""userId"":""user@riMgpvPBIz"",""comment"":{""userId"":""user@riMgpvPBIz"",""text"":""7-4""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user B"",""userColor"":""#6699FF"",""current-population"":4,""gMO"":58}",1
"user@R6oqS2poex","uZur6fr99V","zzS3x7G14l",59,"2-0","l","2014-07-24 12:33:50","{""type"":""comment"",""userId"":""user@R6oqS2poex"",""comment"":{""userId"":""user@R6oqS2poex"",""text"":""What do you think about the effect on labour market?""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user D"",""userColor"":""#9999FF"",""current-population"":4,""gMO"":59}",1
"user@VY1J6kRaso","uZur6fr99V","zzS3x7G14l",80,"2-0","l","2014-07-24 12:34:54","{""type"":""comment"",""userId"":""user@VY1J6kRaso"",""comment"":{""userId"":""user@VY1J6kRaso"",""text"":""MOOCs definitely could bring more people to higher education but I think there will still be a lot of people that don't want to put in the extra effort.""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user C"",""userColor"":""#FF3300"",""current-population"":4,""gMO"":80}",1
"user@VY1J6kRaso","uZur6fr99V","zzS3x7G14l",91,"2-0","l","2014-07-24 12:35:22","{""type"":""comment"",""userId"":""user@VY1J6kRaso"",""comment"":{""userId"":""user@VY1J6kRaso"",""text"":""The effect on the labour market could be a good one for blue collar work in that it will put pressure on their employers to treat them fairly and entice them to stay in that line of work.""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user C"",""userColor"":""#FF3300"",""current-population"":4,""gMO"":91}",1
"user@R6oqS2poex","uZur6fr99V","zzS3x7G14l",94,"2-0","l","2014-07-24 12:35:26","{""type"":""comment"",""userId"":""user@R6oqS2poex"",""comment"":{""userId"":""user@R6oqS2poex"",""text"":""How to motivate them and bring awareness in them?""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user D"",""userColor"":""#9999FF"",""current-population"":4,""gMO"":94}",1
"user@R6oqS2poex","uZur6fr99V","zzS3x7G14l",192,"2-0","l","2014-07-24 12:37:44","{""type"":""comment"",""userId"":""user@R6oqS2poex"",""comment"":{""userId"":""user@R6oqS2poex"",""text"":""very happy to be with you. C""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user D"",""userColor"":""#9999FF"",""current-population"":4,""gMO"":192}",1
"user@VY1J6kRaso","uZur6fr99V","zzS3x7G14l",194,"2-0","l","2014-07-24 12:37:49","{""type"":""comment"",""userId"":""user@VY1J6kRaso"",""comment"":{""userId"":""user@VY1J6kRaso"",""text"":""Good question.  When looking for graduate schools that I could do on-line I was concerned with the value I would get and how it would be perceived by prospective employers.  I think that large well known institutions such as MIT help to legitimize them.""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user C"",""userColor"":""#FF3300"",""current-population"":4,""gMO"":194}",1
"user@R6oqS2poex","uZur6fr99V","zzS3x7G14l",202,"2-0","l","2014-07-24 12:38:27","{""type"":""comment"",""userId"":""user@R6oqS2poex"",""comment"":{""userId"":""user@R6oqS2poex"",""text"":""Thank you , a good suggestion.""},""location"":""2-0"",""element"":"".conversation"",""database"":""persistent"",""userMask"":""user D"",""userColor"":""#9999FF"",""current-population"":4,""gMO"":202}",1
